"Taxon","Common","Observer","Source","year","date","InfestedArea","Percent Cover","GrossArea","Low_Plant","High_Plant","lat","lng","Datum","Elevation (meters)","Notes","description"
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.64811912,-122.15479014,"NAD83",1,"ss haywrd shrlin riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.64843907,-122.15483431,"NAD83",1,"ss haywrd shrlin riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.64878793,-122.15488632,"NAD83",2,"ss haywrd shrlin riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.6487065,-122.15487738,"NAD83",2,"ss haywrd shrlin riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.64898017,-122.15490416,"NAD83",2,"ss haywrd shrlin riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","05/25/15"," ",,1,37.65073781,-122.15540626,"NAD83",2,"cross tr into old dump",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.65111908,-122.15540825,"NAD83",2,"cross tr into old dump",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-27"," ","25 - 100"," ",,1,37.6517186,-122.1554346,"NAD83",2,"huge corner marsh",
"Lepidium latifolium","Perennial pepperweed","F5C AC SS","Friends of Five Creeks",2009,"2009-07-26"," ","25 - 100"," ",,1,37.7324591262,-122.2110134714,"NAD83",2,"dolittle edge riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS AC","Friends of Five Creeks",2009,"2009-07-26"," ","25 - 100"," ",,1,37.73395929,-122.20937957,"NAD83",2,"ss ac sl bay",
"Lepidium latifolium","Perennial pepperweed","F5C SS AC","Friends of Five Creeks",2009,"2009-07-26"," ","25 - 100"," ",,1,37.73493252,-122.20974676,"NAD83",1,"slbay water to riprap",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-23"," ","25 - 100"," ",,1,37.7462098054,-122.2267152462,"NAD83",2,"bay edge",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-23"," ","01/05/15"," ",,1,37.74609817,-122.22673931,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C SS CD","Friends of Five Creeks",2009,"2009-07-23"," ","05/25/15"," ",,1,37.74556273,-122.22754887,"NAD83",3,"ditch outlet PT MOVED",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-07-23"," ","25 - 100"," ",,1,37.86360415,-122.30121456,"NAD83",1,"ss aquatic pk path edge",
"Lepidium latifolium","Perennial pepperweed","F5C SS AH","Friends of Five Creeks",2009,"2009-07-23"," ","25 - 100"," ",,1,37.74567201,-122.22842235,"NAD83",2,"ah ss",
"Lepidium latifolium","Perennial pepperweed","F5C SS AH","Friends of Five Creeks",2009,"2009-07-23"," ","25 - 100"," ",,1,37.74553306,-122.22825566,"NAD83",2,"drng ditch",
"Lepidium latifolium","Perennial pepperweed","F5C SH SS","Friends of Five Creeks",2009,"2009-07-19"," ","01/05/15"," ",,1,37.8257765609,-122.3162130639,"NAD83",2,"roadsd ditch",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-07-19"," ","05/25/15"," ",,1,37.82640268,-122.31642885,"NAD83",2,"dune rip rap lagoon",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-07-19"," ","25 - 100"," ",,1,37.82542445,-122.31669716,"NAD83",2,"roadsd ditch",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","01/05/15"," ",,1,37.75622245,-122.21668926,"NAD83",2,"cd ss estry riprap",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","25 - 100"," ",,1,37.75594466,-122.21576787,"NAD83",2,"into nontidal",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","05/25/15"," ",,1,37.75556405,-122.2154701648,"NAD83",3,"into nontidal",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","05/25/15"," ",,1,37.75469671,-122.21430601,"NAD83",2,"into nontidal",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","05/25/15"," ",,1,37.75461322,-122.21385833,"NAD83",1,"into nontidal",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","25 - 100"," ",,1,37.75321904,-122.21102806,"NAD83",1,"runoff pond",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","25 - 100"," ",,1,37.75302254,-122.21085196,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","01/05/15"," ",,1,37.7533187866,-122.2111053467,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","01/05/15"," ",,1,37.75338059,-122.21107712,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","25 - 100"," ",,1,37.74597637,-122.2094534505,"NAD83",4,"riprap to sand",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-07-17"," ","05/25/15"," ",,1,37.74348364,-122.20742904,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Erin Mcdermott","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01"," "," "," ",,1,37.5877465,-121.8914117,"NAD83",72,"Open in gravel",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01"," "," "," ",,1,37.5901642,-121.8864428,"NAD83",68,"Outlying patch",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01"," "," "," ",,1,37.5904894,-121.8861472,"NAD83",71,"Outlying patch",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01","0.01 Acres"," ","0.01 Acres",,1,37.5740804,-121.8242699,"NAD83",159,"Around drainage, adjacent to nassella pulchra and melica californica",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01","0.01 Acres"," ","0.01 Acres",,1,37.5740337,-121.8223964,"NAD83",163,"In drainage",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01","0.01 Acres"," ","0.05 Acres",,1,37.5739399,-121.8233818,"NAD83",148,"Continues 200' upstream from waypoint, upper drainage supports juncus xiphioides",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01"," "," ","0.01 Acres",,1,37.5906867,-121.8860516,"NAD83",68," ",
"Lepidium latifolium","Perennial pepperweed","Chris Thayer","SFPUC; Nomad Ecology; BAEDN",2009,"2009-07-01","0.01 Acres"," ","0.05 Acres",,1,37.5944946,-121.8173801,"NAD83",156,"More or less 20' above lake level",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-27"," ","05/25/15"," ",,1,37.86300293,-122.30400409,"NAD83",2,"brckyrd cove",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-27"," ","25 - 100"," ",,1,37.86210837,-122.30348727,"NAD83",2,"brckyrd cove",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-27"," ","25 - 100"," ",,1,37.86314675,-122.30485885,"NAD83",1,"brckyrd cove",
"Lepidium latifolium","Perennial pepperweed","F5C SS AC KW","Friends of Five Creeks",2009,"2009-06-23"," "," "," ",,1,37.87311531,-122.30829267,"NAD83",3,"10+ yrs occ contrl",
"Lepidium latifolium","Perennial pepperweed","F5C SJ SS","Friends of Five Creeks",2009,"2009-06-22"," ","01/05/15"," ",,1,37.8694601136,-122.3132863139,"NAD83",2,"path lowspot tidal puddle",
"Lepidium latifolium","Perennial pepperweed","F5C SJ SS","Friends of Five Creeks",2009,"2009-06-22"," "," "," ",,1,37.877721651,-122.3097556101,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C SJ SS","Friends of Five Creeks",2009,"2009-06-22"," ","05/25/15"," ",,1,37.8777082633,-122.3097374864,"NAD83",2,"groin n of gilman",
"Lepidium latifolium","Perennial pepperweed","F5C SS AZ","Friends of Five Creeks",2009,"2009-06-21"," ","01/05/15"," ",,1,37.8654749588,-122.3075327305,"NAD83",2,"rip rap controlled",
"Lepidium latifolium","Perennial pepperweed","F5C SS AZ","Friends of Five Creeks",2009,"2009-06-21"," ","01/05/15"," ",,1,37.8655372163,-122.307202524,"NAD83",2,"rip rap controlled",
"Lepidium latifolium","Perennial pepperweed","F5C SS AZ","Friends of Five Creeks",2009,"2009-06-20"," ","01/05/15"," ",,1,37.8650001479,-122.3098674848,"NAD83",2,"rip rap controlled",
"Lepidium latifolium","Perennial pepperweed","F5C SS AZ","Friends of Five Creeks",2009,"2009-06-20"," ","01/05/15"," ",,1,37.8651990338,-122.3091257593,"NAD83",1,"rip rap controlled",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-20"," ","01/05/15"," ",,1,37.86523082,-122.30936485,"NAD83",2,"beach to grass contrld",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-20"," ","05/25/15"," ",,1,37.86529398,-122.30881296,"NAD83",1,"beach to grass contrld",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-20"," ","05/25/15"," ",,1,37.86536672,-122.30841429,"NAD83",3,"beach to grass contrld",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-06-20"," ","05/25/15"," ",,1,37.86538549,-122.30781855,"NAD83",3,"beach contrld",
"Lepidium latifolium","Perennial pepperweed","F5C CD MM","Friends of Five Creeks",2009,"2009-06-19"," ","05/25/15"," ",,1,37.7534616294,-122.2489202933,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD MM","Friends of Five Creeks",2009,"2009-06-19"," ","05/25/15"," ",,1,37.75234826,-122.24529407,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD MM","Friends of Five Creeks",2009,"2009-06-19"," ","05/25/15"," ",,1,37.76841114,-122.27679569,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD MM","Friends of Five Creeks",2009,"2009-06-19"," ","05/25/15"," ",,1,37.7685137,-122.27714073,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","F5C CD MM","Friends of Five Creeks",2009,"2009-06-19"," ","01/05/15"," ",,1,37.76678856,-122.27521069,"NAD83",2,"mowed beach",
"Lepidium latifolium","Perennial pepperweed","F5C SS MM","Friends of Five Creeks",2009,"2009-06-17"," ","01/05/15"," ",,1,37.7357017269,-122.2559590616,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","unknown","Friends of Five Creeks",2009,"2009-06-17"," "," "," ",,1,37.8978767395,-122.3085784912,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","unknown","Friends of Five Creeks",2009,"2009-06-17"," "," "," ",,1,37.8978691101,-122.3086090088,"NAD83",3,"cerr ck edge",
"Lepidium latifolium","Perennial pepperweed","F5C","Friends of Five Creeks",2009,"2009-06-05"," ","05/25/15"," ",,1,37.8498374154,-122.2985920094,"NAD83",5," ",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.7537317167,-122.2495525497,"NAD83",2,"DRAWN est in fennel",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.7420959486,-122.2100956744,"NAD83",2,"EST Controlled 1 m W",
"Lepidium latifolium","Perennial pepperweed","F5C SS AC","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.6775020758,-122.1679822746,"NAD83",2,"DRAWN 2 m w, to 2 m elev.",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.7418637784,-122.2106004367,"NAD83",2,"DRAWN file bad; controlled",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.8244807292,-122.3181968178,"NAD83",2,"DRAWN to 3 mw",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.8245607822,-122.317868239,"NAD83",2,"DRAWN log failed",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.8256992142,-122.3162296474,"NAD83",2,"DRAWN rdside ditch",
"Lepidium latifolium","Perennial pepperweed","staff","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.8413199496,-122.2977933813,"NAD83",2,"DRAWN base riprap 1 m w",
"Lepidium latifolium","Perennial pepperweed","F5C SH SS","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.8245090968,-122.3172796997,"NAD83",2,"DRAWN fway edge; hi tides wet",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.6821580607,-122.1737089918,"NAD83",2,"guess from distance; DRAWN",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.8603004981,-122.3052656571,"NAD83",2,"DRAWN ESTIMATE; not logged",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.8626455266,-122.3036269991,"NAD83",2,"DRAWN EST; did not log (brush)",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.8411969,-122.29783533,"NAD83",3,"1 plant base riprap &amp; steps",
"Lepidium latifolium","Perennial pepperweed","staff","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.74647189,-122.20093776,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.74597919,-122.2002662,"NAD83",3,"Sketched; at Coliseum Channel",
"Lepidium latifolium","Perennial pepperweed","staff","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.71549714,-122.20275792,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.65293567,-122.1467093,"NAD83",2,"sketched; see adj patch",
"Lepidium latifolium","Perennial pepperweed","F5C MM SS","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.73522512,-122.25476622,"NAD83",2,"Drawn; scattered plowed field",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.73276084,-122.25089759,"NAD83",2,"Drawn; scattered in plowd fld",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-01-01"," ","05/25/15"," ",,1,37.75930551,-122.22261741,"NAD83",3,"ESTIMATE; logging failed",
"Lepidium latifolium","Perennial pepperweed","F5C CD SS","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.75958022,-122.22026557,"NAD83",2,"ESTIMATE; logging failed",
"Lepidium latifolium","Perennial pepperweed","F5C SS","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.86367394,-122.30125723,"NAD83",1,"ESTIMATE; logging failed",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.67160407,-122.1651716726,"NAD83",2,"DRAWN; at wrack 3 m w",
"Lepidium latifolium","Perennial pepperweed","staff","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.67896078,-122.17169596,"NAD83",1,"Drawn; logging failed",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","01/05/15"," ",,1,37.64485961,-122.15446316,"NAD83",2,"DRAWN; logging failed",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","05/25/15"," ",,1,37.7429848,-122.20721432,"NAD83",3,"DRAWN EST log failed trees",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","05/25/15"," ",,1,37.74059673,-122.21092214,"NAD83",1,"DRAWN picnic area mowed",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.67093681,-122.16463878,"NAD83",2,"DRAWN",
"Lepidium latifolium","Perennial pepperweed","F5C SS JH","Friends of Five Creeks",2009,"2009-01-01"," ","25 - 100"," ",,1,37.74054175,-122.21101501,"NAD83",1,"DRAWN bad file tr to tide",
"Lepidium latifolium","Perennial pepperweed","staff","Friends of Five Creeks",2009,"2009-01-01"," "," "," ",,1,37.82519833,-122.31721693,"NAD83",2,"DRAWN circle desc. 201",
"Lepidium latifolium","Perennial pepperweed","F5C SS SH","Friends of Five Creeks",2009,"2009-01-01"," ","05/25/15"," ",,1,37.82554894,-122.31633624,"NAD83",2,"DRAWN rdside ditch",
"Lepidium latifolium","Perennial pepperweed","Chris Bronny, Demian Ebert","City of Oakland; PBS&J",2006,"2006-09-19","x"," "," ",,1,37.748491,-122.194147,"NAD83",3,"INITIAL STUDY/ NEGATIVE DECLARATION, Elmhurst Creek Sediment Removal and Maintenance Project",
"Lepidium latifolium","Perennial pepperweed","Wilde Legard","East Bay Regional Park District",2003,"2003-09-05","x"," ","978 Acres",,1,37.552335,-122.093811,"NAD83",62," ",
"Lepidium latifolium","Perennial pepperweed","Hrusa, G.F.","G.F. Hrusa checklists",1997,"1997-01-01","x"," "," ",,1,37.81667,-122.3,"NAD83",3,"Report provided to Foster-Wheeler Environmental, 1997 Voucher location: DAV, CDA",
"Lepidium latifolium","Perennial pepperweed","Barbara Ertter","Consortium of California Herbaria",1991,"1991-06-30","x"," "," ",,1,37.73111,-122.22583,"NAD83",0,"UC2031401",
"Lepidium latifolium","Perennial pepperweed","Jeffrey Lewis","Invasive Spartina Projecy",2012,"2012-09-04"," "," "," ",11,50,37.470484,-122.124078,"NAD83",1,"Patch 15m long, 4m wide, 5% cover",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","2.512 Square Meters","<1","50.240001 Square Meters",,1,37.525103,-122.242879,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","0.628 Square Meters","<1","12.56 Square Meters",,1,37.523317,-122.242201,"NAD83",1," ",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","2.512 Square Meters","<1","50.240001 Square Meters",,1,37.523219,-122.241885,"NAD83",3," ",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","2.512 Square Meters","<1","50.240001 Square Meters",,1,37.521065,-122.23772,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","0.628 Square Meters","<1","12.56 Square Meters",,1,37.520817,-122.23763,"NAD83",2," ",
"Lepidium latifolium","Perennial pepperweed","Brian Alfaro","USFWS Don Edwards National Wildlife Refuge Weed Survey 2010",2010,"2010-11-04","2.512 Square Meters","<1","50.240001 Square Meters",,1,37.520438,-122.237541,"NAD83",1," ",
